model_key,task,sample_id,_source_file,_source_run_id,_source_created_at,auto_eval.json_valid,auto_eval.schema_valid,auto_eval.korean_output,auto_eval.length_valid,auto_eval.output_length,auto_eval.forbidden_detected,auto_eval.error,auto_eval.latency_sec,auto_eval.speed_score,auto_eval.todo_count,auto_eval.todo_count_accuracy,auto_eval.empty_todo_rate,auto_eval.duplicate_todo_rate,auto_eval.tag_presence_rate,auto_eval.date_field_rate,auto_eval.time_field_rate,auto_eval.tag_accuracy_hint,auto_eval.task_coverage_hint,auto_eval.generated_tokens,auto_eval.tokens_per_sec,auto_eval.auto_score,auto_eval.response_type_valid,auto_eval.response_type_accuracy,auto_eval.clarifying_schema_valid,auto_eval.plan_schema_valid,auto_eval.date_valid,auto_eval.todo_convertibility,auto_eval.calendar_convertibility,auto_eval.tag_coverage,auto_eval.todo_direct_overlap_rate,auto_eval.todo_direct_related_violation,auto_eval.persona_keyword_hit_rate,auto_eval.worldview_term_hit,auto_eval.distinct_1,auto_eval.distinct_2,auto_eval.quest_mention_hint,auto_eval.user_todo_leak_rate,auto_eval.repetitive_phrase_hint,auto_eval.sns_post_valid,auto_eval.event_relevance_hint,auto_eval.comment_reply_relevance_hint,auto_eval.feed_context_relevance_hint,auto_eval.pressure_phrase_detected,auto_eval.comfort_phrase_hit,auto_eval.character_name_used
midm-mini,planner_chatbot,PLAN-SAMPLE-004,auto_scores-midm_mini.json,20260522_044145_edc73342,2026-05-22T05:25:09.142443,True,True,True,True,748,False,False,6.6287,4.84,,,,,,,,,,,,5.0,True,1.0,False,True,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,
midm-mini,planner_chatbot,PLAN-SAMPLE-005,auto_scores-midm_mini.json,20260522_044145_edc73342,2026-05-22T05:25:09.142443,True,True,True,True,157,False,False,1.205,5.0,,,,,,,,,,,,3.8,True,1.0,True,False,True,0.0,0.0,0.0,,,,,,,,,,,,,,,,
midm-mini,planner_chatbot,PLAN-SAMPLE-006,auto_scores-midm_mini.json,20260522_044145_edc73342,2026-05-22T05:25:09.142443,True,True,True,True,165,False,False,1.3107,5.0,,,,,,,,,,,,3.4,True,0.0,True,False,True,0.0,0.0,0.0,,,,,,,,,,,,,,,,
midm-mini,planner_chatbot,PLAN-SAMPLE-007,auto_scores-midm_mini.json,20260522_044145_edc73342,2026-05-22T05:25:09.142443,False,False,True,True,1460,False,False,10.8152,4.42,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,
midm-mini,planner_chatbot,PLAN-SAMPLE-008,auto_scores-midm_mini.json,20260522_044145_edc73342,2026-05-22T05:25:09.142443,True,True,True,True,150,False,False,1.3253,5.0,,,,,,,,,,,,3.4,True,0.0,True,False,True,0.0,0.0,0.0,,,,,,,,,,,,,,,,
midm-mini,planner_chatbot,PLAN-SAMPLE-009,auto_scores-midm_mini.json,20260522_044145_edc73342,2026-05-22T05:25:09.142443,True,True,True,True,835,False,False,8.5331,4.65,,,,,,,,,,,,4.6,True,0.0,False,True,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,
midm-mini,planner_chatbot,PLAN-SAMPLE-010,auto_scores-midm_mini.json,20260522_044145_edc73342,2026-05-22T05:25:09.142443,True,True,True,True,157,False,False,1.1902,5.0,,,,,,,,,,,,3.4,True,0.0,True,False,True,0.0,0.0,0.0,,,,,,,,,,,,,,,,
midm-mini,quest_generation,QUEST-SAMPLE-001,auto_scores-midm_mini.json,20260522_044145_edc73342,2026-05-22T05:25:09.142443,True,True,True,False,79,False,False,1.0668,5.0,,,,,,,,,,,,4.18,,,,,,,,,0.0,False,0.15,True,1.0,1.0,,,,,,,,,,
midm-mini,quest_generation,QUEST-SAMPLE-002,auto_scores-midm_mini.json,20260522_044145_edc73342,2026-05-22T05:25:09.142443,True,True,True,False,71,False,False,0.8659,5.0,,,,,,,,,,,,4.14,,,,,,,,,0.0,False,0.058823529411764705,True,1.0,1.0,,,,,,,,,,
midm-mini,quest_generation,QUEST-SAMPLE-003,auto_scores-midm_mini.json,20260522_044145_edc73342,2026-05-22T05:25:09.142443,True,True,True,False,53,False,False,0.8297,5.0,,,,,,,,,,,,4.14,,,,,,,,,0.0,False,0.06666666666666667,True,1.0,1.0,,,,,,,,,,
midm-mini,quest_generation,QUEST-SAMPLE-004,auto_scores-midm_mini.json,20260522_044145_edc73342,2026-05-22T05:25:09.142443,True,True,True,False,81,False,False,0.8997,5.0,,,,,,,,,,,,4.2,,,,,,,,,0.0,False,0.19047619047619047,True,1.0,1.0,,,,,,,,,,
midm-mini,quest_generation,QUEST-SAMPLE-005,auto_scores-midm_mini.json,20260522_044145_edc73342,2026-05-22T05:25:09.142443,True,True,True,False,41,False,False,0.4792,5.0,,,,,,,,,,,,4.11,,,,,,,,,0.0,False,0.0,True,1.0,1.0,,,,,,,,,,
midm-mini,quest_generation,QUEST-SAMPLE-006,auto_scores-midm_mini.json,20260522_044145_edc73342,2026-05-22T05:25:09.142443,True,True,True,False,64,False,False,0.676,5.0,,,,,,,,,,,,4.11,,,,,,,,,0.0,False,0.0,True,1.0,1.0,,,,,,,,,,
midm-mini,quest_generation,QUEST-SAMPLE-007,auto_scores-midm_mini.json,20260522_044145_edc73342,2026-05-22T05:25:09.142443,True,True,True,False,53,False,False,0.8527,5.0,,,,,,,,,,,,3.74,,,,,,,,,0.0,False,0.16666666666666666,False,1.0,1.0,,,,,,,,,,
midm-mini,quest_generation,QUEST-SAMPLE-008,auto_scores-midm_mini.json,20260522_044145_edc73342,2026-05-22T05:25:09.142443,True,True,True,False,88,False,False,1.0035,5.0,,,,,,,,,,,,4.15,,,,,,,,,0.0,False,0.09090909090909091,True,1.0,1.0,,,,,,,,,,
midm-mini,quest_generation,QUEST-SAMPLE-009,auto_scores-midm_mini.json,20260522_044145_edc73342,2026-05-22T05:25:09.142443,False,False,True,False,151,False,False,1.4205,5.0,,,,,,,,,,,,2.33,,,,,,,,,,,,,,,,,,,,,,,,
midm-mini,quest_generation,QUEST-SAMPLE-010,auto_scores-midm_mini.json,20260522_044145_edc73342,2026-05-22T05:25:09.142443,True,True,True,False,95,True,False,1.0102,5.0,,,,,,,,,,,,3.78,,,,,,,,,0.0,False,0.25,True,1.0,1.0,,,,,,,,,,
midm-mini,feed_post_generation,FEED-SAMPLE-001,auto_scores-midm_mini.json,20260522_044145_edc73342,2026-05-22T05:25:09.142443,True,True,True,True,83,False,False,1.0455,5.0,,,,,,,,,,,,4.82,,,,,,,,,,,,,1.0,1.0,0.6,0.0,0.0,True,,,,,,
midm-mini,feed_post_generation,FEED-SAMPLE-002,auto_scores-midm_mini.json,20260522_044145_edc73342,2026-05-22T05:25:09.142443,True,True,True,True,68,False,False,1.0761,5.0,,,,,,,,,,,,4.85,,,,,,,,,,,,,1.0,1.0,0.6666666666666666,0.0,0.0,True,,,,,,
midm-mini,feed_post_generation,FEED-SAMPLE-003,auto_scores-midm_mini.json,20260522_044145_edc73342,2026-05-22T05:25:09.142443,True,True,True,True,52,False,False,0.7888,5.0,,,,,,,,,,,,4.78,,,,,,,,,,,,,1.0,1.0,0.5,0.0,0.0,True,,,,,,
midm-mini,feed_post_generation,FEED-SAMPLE-004,auto_scores-midm_mini.json,20260522_044145_edc73342,2026-05-22T05:25:09.142443,True,True,True,True,41,False,False,0.691,5.0,,,,,,,,,,,,4.64,,,,,,,,,,,,,1.0,1.0,0.2,0.0,0.0,True,,,,,,
midm-mini,feed_post_generation,FEED-SAMPLE-005,auto_scores-midm_mini.json,20260522_044145_edc73342,2026-05-22T05:25:09.142443,True,True,True,True,59,False,False,0.7462,5.0,,,,,,,,,,,,4.73,,,,,,,,,,,,,0.9230769230769231,1.0,0.4,0.0,0.07692307692307687,True,,,,,,
midm-mini,feed_post_generation,FEED-SAMPLE-006,auto_scores-midm_mini.json,20260522_044145_edc73342,2026-05-22T05:25:09.142443,True,True,True,True,65,False,False,0.8444,5.0,,,,,,,,,,,,4.78,,,,,,,,,,,,,1.0,1.0,0.5,0.0,0.0,True,,,,,,
midm-mini,feed_post_generation,FEED-SAMPLE-007,auto_scores-midm_mini.json,20260522_044145_edc73342,2026-05-22T05:25:09.142443,True,True,True,True,70,False,False,1.011,5.0,,,,,,,,,,,,4.73,,,,,,,,,,,,,1.0,1.0,0.4,0.0,0.0,True,,,,,,
midm-mini,feed_post_generation,FEED-SAMPLE-008,auto_scores-midm_mini.json,20260522_044145_edc73342,2026-05-22T05:25:09.142443,True,True,True,True,59,False,False,0.7892,5.0,,,,,,,,,,,,4.64,,,,,,,,,,,,,1.0,1.0,0.2,0.0,0.0,True,,,,,,
midm-mini,feed_post_generation,FEED-SAMPLE-009,auto_scores-midm_mini.json,20260522_044145_edc73342,2026-05-22T05:25:09.142443,True,True,True,True,57,False,False,0.8911,5.0,,,,,,,,,,,,4.82,,,,,,,,,,,,,1.0,1.0,0.6,0.0,0.0,True,,,,,,
midm-mini,feed_post_generation,FEED-SAMPLE-010,auto_scores-midm_mini.json,20260522_044145_edc73342,2026-05-22T05:25:09.142443,True,True,True,True,67,False,False,0.8545,5.0,,,,,,,,,,,,4.82,,,,,,,,,,,,,1.0,1.0,0.6,0.0,0.0,True,,,,,,
midm-mini,character_message_generation,MSG-SAMPLE-001,auto_scores-midm_mini.json,20260522_044145_edc73342,2026-05-22T05:25:09.142443,True,True,True,True,54,False,False,0.703,5.0,,,,,,,,,,,,4.11,,,,,,,,,,,,,,,,,,,0.0,,,False,False,False
midm-mini,character_message_generation,MSG-SAMPLE-002,auto_scores-midm_mini.json,20260522_044145_edc73342,2026-05-22T05:25:09.142443,True,True,True,True,41,False,False,0.7042,5.0,,,,,,,,,,,,4.11,,,,,,,,,,,,,,,,,,,0.0,,,False,False,True
midm-mini,character_message_generation,MSG-SAMPLE-003,auto_scores-midm_mini.json,20260522_044145_edc73342,2026-05-22T05:25:09.142443,True,True,True,True,57,False,False,0.7048,5.0,,,,,,,,,,,,4.56,,,,,,,,,,,,,,,,,,,0.0,,,False,True,True
midm-mini,character_message_generation,MSG-SAMPLE-004,auto_scores-midm_mini.json,20260522_044145_edc73342,2026-05-22T05:25:09.142443,True,True,True,True,51,False,False,0.7405,5.0,,,,,,,,,,,,4.56,,,,,,,,,,,,,,,,,,,0.0,,,False,True,False
midm-mini,character_message_generation,MSG-SAMPLE-005,auto_scores-midm_mini.json,20260522_044145_edc73342,2026-05-22T05:25:09.142443,True,True,True,True,22,False,False,0.4817,5.0,,,,,,,,,,,,4.11,,,,,,,,,,,,,,,,,,,0.0,0.25,0.0,False,False,True
midm-mini,character_message_generation,MSG-SAMPLE-006,auto_scores-midm_mini.json,20260522_044145_edc73342,2026-05-22T05:25:09.142443,True,True,True,True,57,False,False,0.7068,5.0,,,,,,,,,,,,4.11,,,,,,,,,,,,,,,,,,,0.0,0.2857142857142857,0.07692307692307693,False,False,False
midm-mini,character_message_generation,MSG-SAMPLE-007,auto_scores-midm_mini.json,20260522_044145_edc73342,2026-05-22T05:25:09.142443,True,True,True,True,46,False,False,0.7735,5.0,,,,,,,,,,,,4.11,,,,,,,,,,,,,,,,,,,0.0,0.5,0.07142857142857142,False,False,False
midm-mini,character_message_generation,MSG-SAMPLE-008,auto_scores-midm_mini.json,20260522_044145_edc73342,2026-05-22T05:25:09.142443,True,True,True,True,52,False,False,0.7739,5.0,,,,,,,,,,,,4.11,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,False,False
midm-mini,character_message_generation,MSG-SAMPLE-009,auto_scores-midm_mini.json,20260522_044145_edc73342,2026-05-22T05:25:09.142443,False,False,True,True,84,False,False,0.8099,5.0,,,,,,,,,,,,2.78,,,,,,,,,,,,,,,,,,,,,,,,
midm-mini,character_message_generation,MSG-SAMPLE-010,auto_scores-midm_mini.json,20260522_044145_edc73342,2026-05-22T05:25:09.142443,True,True,True,True,40,False,False,0.555,5.0,,,,,,,,,,,,4.11,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,False,False
qwen-3b,todo_decomposition,TODO-SAMPLE-001,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,111,False,False,14.7855,1.07,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,
qwen-3b,todo_decomposition,TODO-SAMPLE-002,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,141,False,False,1.1552,5.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,
qwen-3b,todo_decomposition,TODO-SAMPLE-003,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,139,False,False,1.044,5.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,
qwen-3b,todo_decomposition,TODO-SAMPLE-004,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,69,False,False,0.4477,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,
qwen-3b,todo_decomposition,TODO-SAMPLE-005,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,117,False,False,0.8939,5.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,
qwen-3b,todo_decomposition,TODO-SAMPLE-006,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,72,False,False,0.4987,5.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,
qwen-3b,todo_decomposition,TODO-SAMPLE-007,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,115,False,False,0.782,5.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,
qwen-3b,todo_decomposition,TODO-SAMPLE-008,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,93,False,False,0.634,5.0,2.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,
qwen-3b,todo_decomposition,TODO-SAMPLE-009,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,148,False,False,0.9127,5.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,
qwen-3b,todo_decomposition,TODO-SAMPLE-010,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,129,False,False,0.7242,5.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,
qwen-3b,planner_chatbot,PLAN-SAMPLE-001,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,400,False,False,2.5305,5.0,,,,,,,,,,,,4.2,True,0.0,False,True,True,1.0,0.0,1.0,,,,,,,,,,,,,,,,
qwen-3b,planner_chatbot,PLAN-SAMPLE-002,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,565,False,False,3.2641,5.0,,,,,,,,,,,,4.6,True,1.0,False,True,True,1.0,0.0,1.0,,,,,,,,,,,,,,,,
qwen-3b,planner_chatbot,PLAN-SAMPLE-003,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,364,False,False,1.9857,5.0,,,,,,,,,,,,4.6,True,1.0,False,True,True,1.0,0.0,1.0,,,,,,,,,,,,,,,,
qwen-3b,planner_chatbot,PLAN-SAMPLE-004,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,False,False,True,True,1362,False,False,7.284,4.77,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,
qwen-3b,planner_chatbot,PLAN-SAMPLE-005,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,206,False,False,1.214,5.0,,,,,,,,,,,,4.2,True,0.0,False,True,True,1.0,0.0,1.0,,,,,,,,,,,,,,,,
qwen-3b,planner_chatbot,PLAN-SAMPLE-006,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,400,False,False,2.452,5.0,,,,,,,,,,,,4.6,True,1.0,False,True,True,1.0,0.0,1.0,,,,,,,,,,,,,,,,
qwen-3b,planner_chatbot,PLAN-SAMPLE-007,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,565,False,False,3.4283,5.0,,,,,,,,,,,,4.6,True,1.0,False,True,True,1.0,0.0,1.0,,,,,,,,,,,,,,,,
qwen-3b,planner_chatbot,PLAN-SAMPLE-008,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,364,False,False,2.1078,5.0,,,,,,,,,,,,4.6,True,1.0,False,True,True,1.0,0.0,1.0,,,,,,,,,,,,,,,,
qwen-3b,planner_chatbot,PLAN-SAMPLE-009,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,False,False,True,True,1358,False,False,7.3863,4.76,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,
qwen-3b,planner_chatbot,PLAN-SAMPLE-010,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,206,False,False,1.2215,5.0,,,,,,,,,,,,4.6,True,1.0,False,True,True,1.0,0.0,1.0,,,,,,,,,,,,,,,,
qwen-3b,quest_generation,QUEST-SAMPLE-001,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,30,False,False,0.4689,5.0,,,,,,,,,,,,4.17,,,,,,,,,0.0,False,0.125,False,1.0,1.0,,,,,,,,,,
qwen-3b,quest_generation,QUEST-SAMPLE-002,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,False,70,False,False,0.9058,5.0,,,,,,,,,,,,3.72,,,,,,,,,0.0,False,0.11764705882352941,False,1.0,1.0,,,,,,,,,,
qwen-3b,quest_generation,QUEST-SAMPLE-003,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,False,False,True,False,90,False,False,1.0351,5.0,,,,,,,,,,,,2.33,,,,,,,,,,,,,,,,,,,,,,,,
qwen-3b,quest_generation,QUEST-SAMPLE-004,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,False,56,False,False,0.7001,5.0,,,,,,,,,,,,3.67,,,,,,,,,0.0,False,0.0,False,0.9285714285714286,1.0,,,,,,,,,,
qwen-3b,quest_generation,QUEST-SAMPLE-005,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,False,46,False,False,0.666,5.0,,,,,,,,,,,,3.7,,,,,,,,,0.0,False,0.06666666666666667,False,1.0,1.0,,,,,,,,,,
qwen-3b,quest_generation,QUEST-SAMPLE-006,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,False,62,False,False,0.7687,5.0,,,,,,,,,,,,3.75,,,,,,,,,0.0,False,0.1875,False,1.0,1.0,,,,,,,,,,
qwen-3b,quest_generation,QUEST-SAMPLE-007,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,False,54,False,False,0.672,5.0,,,,,,,,,,,,3.22,,,,,,,,,0.5,True,0.0,False,1.0,1.0,,,,,,,,,,
qwen-3b,quest_generation,QUEST-SAMPLE-008,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,False,False,True,False,103,False,False,0.9893,5.0,,,,,,,,,,,,2.33,,,,,,,,,,,,,,,,,,,,,,,,
qwen-3b,quest_generation,QUEST-SAMPLE-009,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,31,False,False,0.5571,5.0,,,,,,,,,,,,4.16,,,,,,,,,0.0,False,0.1111111111111111,False,1.0,1.0,,,,,,,,,,
qwen-3b,quest_generation,QUEST-SAMPLE-010,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,False,51,False,False,0.6328,5.0,,,,,,,,,,,,3.8,,,,,,,,,0.0,False,0.3076923076923077,False,1.0,1.0,,,,,,,,,,
qwen-3b,feed_post_generation,FEED-SAMPLE-001,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,50,False,False,0.6758,5.0,,,,,,,,,,,,4.64,,,,,,,,,,,,,1.0,1.0,0.2,0.0,0.0,True,,,,,,
qwen-3b,feed_post_generation,FEED-SAMPLE-002,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,55,False,False,0.7688,5.0,,,,,,,,,,,,4.78,,,,,,,,,,,,,0.9285714285714286,1.0,0.5,0.0,0.0714285714285714,True,,,,,,
qwen-3b,feed_post_generation,FEED-SAMPLE-003,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,67,False,False,0.9108,5.0,,,,,,,,,,,,4.85,,,,,,,,,,,,,1.0,1.0,0.6666666666666666,0.0,0.0,True,,,,,,
qwen-3b,feed_post_generation,FEED-SAMPLE-004,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,73,False,False,0.9695,5.0,,,,,,,,,,,,4.73,,,,,,,,,,,,,1.0,1.0,0.4,0.0,0.0,True,,,,,,
qwen-3b,feed_post_generation,FEED-SAMPLE-005,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,55,False,False,0.7065,5.0,,,,,,,,,,,,4.73,,,,,,,,,,,,,1.0,1.0,0.4,0.0,0.0,True,,,,,,
qwen-3b,feed_post_generation,FEED-SAMPLE-006,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,50,False,False,0.7403,5.0,,,,,,,,,,,,4.85,,,,,,,,,,,,,1.0,1.0,0.6666666666666666,0.0,0.0,True,,,,,,
qwen-3b,feed_post_generation,FEED-SAMPLE-007,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,78,False,False,1.0948,5.0,,,,,,,,,,,,4.82,,,,,,,,,,,,,1.0,1.0,0.6,0.0,0.0,True,,,,,,
qwen-3b,feed_post_generation,FEED-SAMPLE-008,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,56,False,False,0.7209,5.0,,,,,,,,,,,,4.73,,,,,,,,,,,,,0.9375,1.0,0.4,0.0,0.0625,True,,,,,,
qwen-3b,feed_post_generation,FEED-SAMPLE-009,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,65,False,False,0.8627,5.0,,,,,,,,,,,,4.82,,,,,,,,,,,,,1.0,1.0,0.6,0.0,0.0,True,,,,,,
qwen-3b,feed_post_generation,FEED-SAMPLE-010,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,57,False,False,0.7978,5.0,,,,,,,,,,,,4.64,,,,,,,,,,,,,1.0,1.0,0.2,0.0,0.0,True,,,,,,
qwen-3b,character_message_generation,MSG-SAMPLE-001,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,52,False,False,0.6911,5.0,,,,,,,,,,,,4.56,,,,,,,,,,,,,,,,,,,0.0,,,False,True,True
qwen-3b,character_message_generation,MSG-SAMPLE-002,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,38,False,False,0.5263,5.0,,,,,,,,,,,,4.11,,,,,,,,,,,,,,,,,,,0.0,,,False,False,False
qwen-3b,character_message_generation,MSG-SAMPLE-003,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,54,False,False,0.7011,5.0,,,,,,,,,,,,4.56,,,,,,,,,,,,,,,,,,,0.0,,,False,True,True
qwen-3b,character_message_generation,MSG-SAMPLE-004,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,57,False,False,0.7654,5.0,,,,,,,,,,,,4.56,,,,,,,,,,,,,,,,,,,0.0,,,False,True,True
qwen-3b,character_message_generation,MSG-SAMPLE-005,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,95,False,False,1.2495,5.0,,,,,,,,,,,,4.11,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,False,True
qwen-3b,character_message_generation,MSG-SAMPLE-006,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,76,False,False,0.9951,5.0,,,,,,,,,,,,4.11,,,,,,,,,,,,,,,,,,,0.0,0.14285714285714285,0.0,False,False,False
qwen-3b,character_message_generation,MSG-SAMPLE-007,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,34,False,False,0.5503,5.0,,,,,,,,,,,,4.11,,,,,,,,,,,,,,,,,,,0.0,0.25,0.0,False,False,False
qwen-3b,character_message_generation,MSG-SAMPLE-008,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,75,False,False,1.0791,5.0,,,,,,,,,,,,4.11,,,,,,,,,,,,,,,,,,,0.0,0.0,0.07692307692307693,False,False,False
qwen-3b,character_message_generation,MSG-SAMPLE-009,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,59,False,False,0.7925,5.0,,,,,,,,,,,,4.11,,,,,,,,,,,,,,,,,,,0.0,0.0,0.08333333333333333,False,False,True
qwen-3b,character_message_generation,MSG-SAMPLE-010,auto_scores-qwen_3b.json,20260522_052633_8534bf8e,2026-05-22T06:03:37.870423,True,True,True,True,77,False,False,0.9508,5.0,,,,,,,,,,,,4.11,,,,,,,,,,,,,,,,,,,0.0,0.2857142857142857,0.08333333333333333,False,False,False
qwen-7b,todo_decomposition,TODO-SAMPLE-001,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,200,False,False,86.5836,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,
qwen-7b,todo_decomposition,TODO-SAMPLE-002,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,141,False,False,14.8728,1.04,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,
