model_key,model_id,task,sample_id,source_file,candidate_source,candidate_text,reference_text,candidate_len,reference_len,parse_error,has_candidate,has_reference,embedding_cosine_similarity,bertscore_precision,bertscore_recall,bertscore_f1
midm-mini,K-intelligence/Midm-2.0-Mini-Instruct,quest_generation,QUEST-SAMPLE-007,raw_outputs-midm_mini.jsonl,parsed_output,최벨리는 오늘도 몽글숲에서 작은 토끼 친구와 함께 당근을 나누며 따뜻한 하루를 시작했어요. 🥕🐰,아침에 꽃핀 상자를 색깔별로 놓기,53,18,,True,True,0.43801326,0.63649684,0.6601648,0.6481148
midm-mini,K-intelligence/Midm-2.0-Mini-Instruct,quest_generation,QUEST-SAMPLE-008,raw_outputs-midm_mini.jsonl,parsed_output,"최벨리는 연갈색 줄무늬 조끼를 입고 오늘 아침에 수확한 당근을 이웃집 다람쥐들과 나누며, 마을 사람들이 모두 행복하게 웃을 수 있도록 귀여운 목소리로 인사해.",아침에 조끼 단추를 반짝 닦기,88,16,,True,True,0.44048074,0.6676267,0.75651324,0.70929605
midm-mini,K-intelligence/Midm-2.0-Mini-Instruct,quest_generation,QUEST-SAMPLE-009,raw_outputs-midm_mini.jsonl,raw_output,"{""quest"": ""최벨리는 살구색 케이프로 감싼 머리를 살짝 흔들며, 마을 광장 앞 작은 나무 아래에 앉아 도토리를 모아둔 상자를 조심스럽게 열어봅니다. 그리고는 초록빛 꼬리를 살랑거리며 마을 사람들에게 도토리를 하나씩 나눠주며 '오늘도 잘 지내셨죠?'라고 따뜻하게 묻",아침에 마을 우체통에 리본 달기,151,17,Unterminated string starting at: line 1 column 11 (char 10),True,True,0.46183968,0.58637786,0.6490863,0.61614066
midm-mini,K-intelligence/Midm-2.0-Mini-Instruct,quest_generation,QUEST-SAMPLE-010,raw_outputs-midm_mini.jsonl,parsed_output,"최벨리는 파란색 작은 지느러미가 달린 별 무늬 고래 인형을 안고, 몽글마을의 따뜻한 카페에 가서 오늘 새로 만든 쿠키 반죽을 이웃 고양이들에게 나누어주며 이야기를 나눈다.",아침에 달빛 조약돌을 창가에 두기,95,18,,True,True,0.33466664,0.6166533,0.6562784,0.63584906
midm-mini,K-intelligence/Midm-2.0-Mini-Instruct,feed_post_generation,FEED-SAMPLE-001,raw_outputs-midm_mini.jsonl,parsed_output,"☀️ 오늘 아침, 구름 베개를 햇볕에 말렸어요! 🌞 포근함이 더해져서 기분 최고! 여러분도 따뜻한 하루 보내세요. 😊 #몽글마을 #구름베개 #햇살가득","구름 베개를 햇볕에 말리다가 네가 생각났어. 오늘도 고생 많았지, 여기 잠깐 쉬어가. 사진은 못 찍었지만 마음엔 남겨뒀어.",83,68,,True,True,0.5661664,0.70483387,0.7007455,0.70278376
midm-mini,K-intelligence/Midm-2.0-Mini-Instruct,feed_post_generation,FEED-SAMPLE-002,raw_outputs-midm_mini.jsonl,parsed_output,🌱 아침 햇살 받으며 당근밭에 물 한 컵 주었어요! 오늘도 몽글마을은 사랑으로 가득해요 😊 #몽글마을 #당근밭 #따뜻한하루,혹시 너무 티 날까 봐 작게만 말할게. 당근밭에 물을 나눠주다가 조금 뿌듯했어. 다음에 보면 너도 좋아할 것 같아.,68,64,,True,True,0.566756,0.66131544,0.66532046,0.6633119
midm-mini,K-intelligence/Midm-2.0-Mini-Instruct,feed_post_generation,FEED-SAMPLE-003,raw_outputs-midm_mini.jsonl,parsed_output,"☀️ 오늘 아침, 창가 햇살 자리를 보송하게 정리했어요! 여러분도 따뜻한 하루 보내세요~ 🌞💖",창가 햇빛 자리를 정돈하다가 바람이 좋아서 발끝까지 가벼워진 느낌이야. 오늘 꽤 괜찮다. 괜히 너한테 먼저 말하고 싶었어.,52,68,,True,True,0.68884504,0.7336645,0.701107,0.7170164
midm-mini,K-intelligence/Midm-2.0-Mini-Instruct,feed_post_generation,FEED-SAMPLE-004,raw_outputs-midm_mini.jsonl,parsed_output,🌟 아침 햇살 받으며 빨간 스카프 살랑살랑~ 오늘도 따뜻하게 시작해요! 💕,빨간 스카프를 털어두다가 햇볕이 너무 좋아서 눈이 스르르 감겼어. 오늘의 작은 비밀로 적어둘래.,41,53,,True,True,0.528157,0.7202878,0.701638,0.7108406
midm-mini,K-intelligence/Midm-2.0-Mini-Instruct,feed_post_generation,FEED-SAMPLE-005,raw_outputs-midm_mini.jsonl,parsed_output,☕️ 아침마다 작은 찻잔을 예쁘게 놓으니 하루가 더 포근해져요. 여러분도 작은 행복을 매일 챙겨보세요! 😊,작은 찻잔을 줄 맞춰 놓다가 작은 반짝이를 발견했어. 이름은 아직 못 정했지만 왠지 좋은 징조 같아. 이런 날은 조금 오래 기억하고 싶어.,59,77,,True,True,0.6403336,0.6930369,0.69448185,0.6937586
midm-mini,K-intelligence/Midm-2.0-Mini-Instruct,feed_post_generation,FEED-SAMPLE-006,raw_outputs-midm_mini.jsonl,parsed_output,"🌟 오늘 아침, 별 무늬 담요를 포근하게 접었어요! 모두에게 따뜻함을 나누고 싶네요. 🌕 함께 해주셔서 감사해요! 🥰",별 무늬 담요를 접어두다가 마을 한쪽이 단정해졌어. 마음도 같이 정리되는 느낌이야. 사진은 못 찍었지만 마음엔 남겨뒀어.,65,67,,True,True,0.36205083,0.6979148,0.6954755,0.696693
midm-mini,K-intelligence/Midm-2.0-Mini-Instruct,feed_post_generation,FEED-SAMPLE-007,raw_outputs-midm_mini.jsonl,parsed_output,"🌸 아침 햇살 아래, 알록달록 꽃핀 상자를 예쁘게 놓았어요. 여러분도 오늘 기분 좋은 하루 보내세요! 🌼#꽃핀상자 #행복한하루","흥, 꽃핀 상자를 정리하다가 별거 아닌 줄 알았는데 꽤 마음에 드네. 조금만 뿌듯해할래. 다음에 보면 너도 좋아할 것 같아.",70,69,,True,True,0.5565467,0.681334,0.6749444,0.6781242
midm-mini,K-intelligence/Midm-2.0-Mini-Instruct,feed_post_generation,FEED-SAMPLE-008,raw_outputs-midm_mini.jsonl,parsed_output,오늘 아침 조끼 단추 반짝반짝! ✨ 깔끔해진 내 모습에 기분 최고! 여러분도 하루 시작 화이팅하세요! 😊💖,조끼 단추를 닦다가 조금 긴장했는데 괜찮았어. 다음엔 더 천천히 해도 될 것 같아. 괜히 너한테 먼저 말하고 싶었어.,59,65,,True,True,0.34397164,0.6760295,0.6713127,0.6736628
midm-mini,K-intelligence/Midm-2.0-Mini-Instruct,feed_post_generation,FEED-SAMPLE-009,raw_outputs-midm_mini.jsonl,parsed_output,"아침부터 마을 우체통에 리본 달았어요! 🎀 다들 예쁜 편지 많이 보내주세요~ 고마워요, 미미 곰! 🐻💖","히히, 마을 우체통에 리본을 달다가 모른 척 지나갔어. 누가 발견하면 깜짝 선물이 되는 거지. 오늘의 작은 비밀로 적어둘래.",57,69,,True,True,0.47458604,0.71425074,0.7116418,0.7129438
midm-mini,K-intelligence/Midm-2.0-Mini-Instruct,feed_post_generation,FEED-SAMPLE-010,raw_outputs-midm_mini.jsonl,parsed_output,"🌕 오늘 아침, 창가에 달빛 조약돌을 놓았어요. 은은한 빛이 방을 따뜻하게 감싸네요. 코코의 몽글몽글한 하루 시작! 🌙✨",달빛 조약돌을 창가에 두다가 별빛 같은 먼지가 천천히 내려앉았어. 조용해서 더 좋았어. 이런 날은 조금 오래 기억하고 싶어.,67,69,,True,True,0.4032859,0.7262666,0.7417034,0.7339038
midm-mini,K-intelligence/Midm-2.0-Mini-Instruct,character_message_generation,MSG-SAMPLE-001,raw_outputs-midm_mini.jsonl,parsed_output,정말 멋진 하루였네요! 앞으로도 함께 더 많은 이야기 나눠요. 언제든 도움이 필요하면 알려주세요.,오늘도 하나 해냈구나. 최벨리가 따뜻한 간식 하나 챙겨두고 기다리고 있었어.,54,42,,True,True,0.2540778,0.6824228,0.68173516,0.68207884
midm-mini,K-intelligence/Midm-2.0-Mini-Instruct,character_message_generation,MSG-SAMPLE-002,raw_outputs-midm_mini.jsonl,parsed_output,"와! 정말 대단해! 작은 모험도 이렇게 즐거울 줄 몰랐네. 루미, 축하해!","좋아, 오늘의 작은 모험 성공이야! 루미가 별 머리핀 반짝이며 박수 치고 있어.",41,44,,True,True,0.7290715,0.71902406,0.7078824,0.7134098
midm-mini,K-intelligence/Midm-2.0-Mini-Instruct,character_message_generation,MSG-SAMPLE-003,raw_outputs-midm_mini.jsonl,parsed_output,"모아: 오늘 하루도 수고했어요. 잠시 쉬어가도 괜찮아요. 달이 비추는 밤, 따뜻한 차 한 잔 어떠세요?",지금은 잠깐 숨을 고르는 시간이어도 괜찮아. 모아가 조용히 옆자리를 비워둘게.,57,43,,True,True,0.3674541,0.69634455,0.7062589,0.7012667
midm-mini,K-intelligence/Midm-2.0-Mini-Instruct,character_message_generation,MSG-SAMPLE-004,raw_outputs-midm_mini.jsonl,parsed_output,"괜찮아~ 오늘은 조금 힘들었겠지만, 내일은 분명 더 잘할 수 있을 거야. 다시 도전해 보자!",오늘 못 끝낸 것도 괜찮아. 누리가 작은 한 걸음으로 다시 시작할 자리를 폭신하게 남겨둘게.,51,51,,True,True,0.66888493,0.722095,0.7173544,0.7197169
midm-mini,K-intelligence/Midm-2.0-Mini-Instruct,character_message_generation,MSG-SAMPLE-005,raw_outputs-midm_mini.jsonl,parsed_output,"아이고, 토비가 제일 먼저 봤지롱! 🐿️",제일 먼저 본 건 빵빵한 볼의 내가 아니라 지나가던 누리였어! 살짝 웃는 걸 보고 토비도 괜히 뿌듯했지.,22,58,,True,True,0.540385,0.7935263,0.6978023,0.74259216
midm-mini,K-intelligence/Midm-2.0-Mini-Instruct,character_message_generation,MSG-SAMPLE-006,raw_outputs-midm_mini.jsonl,parsed_output,"아이고, 그 간식 정말 맛있었지! 우리 몽글마을의 특별한 딸기 쿠키였어. 한번 맛보면 잊을 수 없을걸?",작은 꿀빵이랑 따뜻한 우유 쿠키였어. 네 몫도 포근한 냅킨에 살짝 덮어두고 싶어.,57,45,,True,True,0.7183903,0.72010684,0.736446,0.72818476
midm-mini,K-intelligence/Midm-2.0-Mini-Instruct,character_message_generation,MSG-SAMPLE-007,raw_outputs-midm_mini.jsonl,parsed_output,달빛 조약돌은 숲 속 작은 연못에서 찾았어. 물빛이 돌에 비치니 은은하게 빛났거든.,"마을 뒤 작은 길에서 찾았어. 달빛이 가장 천천히 내려앉는 돌이라서, 모아가 조심히 데려왔어.",46,52,,True,True,0.5036439,0.77276015,0.75024235,0.7613348
midm-mini,K-intelligence/Midm-2.0-Mini-Instruct,character_message_generation,MSG-SAMPLE-008,raw_outputs-midm_mini.jsonl,parsed_output,ㅎㅎㅎ 무섭긴 했지만 두근두근 설렜어! 새로운 문이 반짝반짝 빛나서 기대돼요. 같이 가볼래요?,"응, 사실 루미도 귀 끝이 살짝 떨렸어. 그래도 별 손잡이가 반짝여서 한 걸음 더 가까이 가보고 싶었어!",52,58,,True,True,0.6133966,0.70229566,0.70483726,0.70356417
midm-mini,K-intelligence/Midm-2.0-Mini-Instruct,character_message_generation,MSG-SAMPLE-009,raw_outputs-midm_mini.jsonl,raw_output,"{""message"": ""누리가 알려줄게! 색연필로 체크 표시를 그리면 더 귀여워. 스티커도 살짝 붙여보면 어때? 한 줄씩 채워가는 게 제일 좋아~""}}",누리는 맨 위에 오늘의 작은 표시 하나를 그려둬. 별이나 구름처럼 가벼운 모양이면 충분해.,84,50,Extra data: line 1 column 84 (char 83),True,True,0.35656828,0.6186942,0.6754703,0.64583683
midm-mini,K-intelligence/Midm-2.0-Mini-Instruct,character_message_generation,MSG-SAMPLE-010,raw_outputs-midm_mini.jsonl,parsed_output,힘드셨죠? 저도 따뜻한 담요처럼 여러분 곁에 있을게요. 언제든 기대세요.,"그랬구나. 오늘 마음이 조금 무거웠다면, 최벨리가 말린 담요 한쪽을 조용히 내어줄게.",40,47,,True,True,0.5961232,0.7245532,0.70544255,0.7148702
qwen-3b,Qwen/Qwen2.5-3B-Instruct,todo_decomposition,TODO-SAMPLE-001,raw_outputs-qwen_3b.jsonl,parsed_output,일 운동하기 업무 프로젝트 기획서 작성 일 장보기,오늘 운동 운동하기 오늘 프로젝트 프로젝트 기획서 작성하기 오늘 생활 장보기,27,42,,True,True,0.6636732,0.8540559,0.8233545,0.8384242
qwen-3b,Qwen/Qwen2.5-3B-Instruct,todo_decomposition,TODO-SAMPLE-002,raw_outputs-qwen_3b.jsonl,parsed_output,내일 일정 오전 발표 자료 수정 내일 일정 오후 5시 팀 회의 참석,내일 프로젝트 오전 발표 자료 수정하기 내일 회의 오후 5시 팀 회의 참석하기,37,43,,True,True,0.91580886,0.8799807,0.86296135,0.8713879
qwen-3b,Qwen/Qwen2.5-3B-Instruct,todo_decomposition,TODO-SAMPLE-003,raw_outputs-qwen_3b.jsonl,parsed_output,학습 자격증 강의 듣기 학습 기출문제 풀기,이번 주 공부 자격증 강의 3개 듣기 이번 주 공부 기출 1회 풀기,23,37,,True,True,0.7299378,0.8380336,0.78577375,0.81106275
qwen-3b,Qwen/Qwen2.5-3B-Instruct,todo_decomposition,TODO-SAMPLE-004,raw_outputs-qwen_3b.jsonl,parsed_output,빨래 방 청소,오늘 집안일 빨래 돌리기 오늘 집안일 방 청소하기,7,27,,True,True,0.62385154,0.8065423,0.6844994,0.7405262
qwen-3b,Qwen/Qwen2.5-3B-Instruct,todo_decomposition,TODO-SAMPLE-005,raw_outputs-qwen_3b.jsonl,parsed_output,금요일 work 보고서 초안 작성 금요일 work 참고자료 정리,금요일까지 업무 보고서 초안 작성하기 금요일까지 업무 참고자료 정리하기,35,39,,True,True,0.92315507,0.87783056,0.8318234,0.85420793
qwen-3b,Qwen/Qwen2.5-3B-Instruct,todo_decomposition,TODO-SAMPLE-006,raw_outputs-qwen_3b.jsonl,parsed_output,일정 19:00 산책,운동 저녁 7시 산책하기 요리 샐러드 준비하기,11,25,,True,True,0.5316533,0.720068,0.68202716,0.70053154
qwen-3b,Qwen/Qwen2.5-3B-Instruct,todo_decomposition,TODO-SAMPLE-007,raw_outputs-qwen_3b.jsonl,parsed_output,개발 깃 커밋 관리 버그 목록 정리 테스트 테스트 돌리기,오늘 개발 깃 커밋하기 오늘 개발 버그 목록 정리하기 오늘 개발 테스트 돌리기,31,43,,True,True,0.84309244,0.8575293,0.7822072,0.8181383
qwen-3b,Qwen/Qwen2.5-3B-Instruct,todo_decomposition,TODO-SAMPLE-008,raw_outputs-qwen_3b.jsonl,parsed_output,내일 학업 책 읽기 학업 독서 메모 작성,내일 독서 책 30쪽 읽기 내일 독서 독서 메모 남기기,22,30,,True,True,0.8802313,0.8178321,0.814487,0.81615615
qwen-3b,Qwen/Qwen2.5-3B-Instruct,todo_decomposition,TODO-SAMPLE-009,raw_outputs-qwen_3b.jsonl,parsed_output,health 10:00 물 마시기 exercise 10:00 스트레칭,건강 오전 10시 물 마시기 운동 오전 10시 스트레칭하기,38,32,,True,True,0.40253443,0.8271402,0.8012988,0.81401455
qwen-3b,Qwen/Qwen2.5-3B-Instruct,todo_decomposition,TODO-SAMPLE-010,raw_outputs-qwen_3b.jsonl,parsed_output,책상 정리 메일 확인,정리 책상 정리하기 업무 메일 확인하기,11,21,,True,True,0.89711595,0.8477318,0.7969372,0.82155013
qwen-3b,Qwen/Qwen2.5-3B-Instruct,planner_chatbot,PLAN-SAMPLE-001,raw_outputs-qwen_3b.jsonl,parsed_output,3일 후 정처기 필기 시험 준비를 위한 일정을 세워드릴게요. 먼저 3단원을 완료한 상태라서 그 부분부터 시작해볼게요. 2026-05-23 시험준비 3단원 필기 연습 2026-05-24 시험준비 3단원 복습 2026-05-25 시험준비 3단원 문제 풀이 및 정리,하루에 어느 정도 시간을 쓸 수 있어?,145,21,,True,True,0.20935799,0.54024446,0.62306696,0.5787074
qwen-3b,Qwen/Qwen2.5-3B-Instruct,planner_chatbot,PLAN-SAMPLE-002,raw_outputs-qwen_3b.jsonl,parsed_output,다음 주 프로젝트 발표 준비를 위한 일정을 짜겠습니다. 하루 2시간 동안 진행할 계획입니다. 2026-05-21 프로젝트 프로젝트 발표 준비 2026-05-22 프로젝트 프로젝트 발표 준비 2026-05-23 프로젝트 프로젝트 발표 준비 2026-05-24 프로젝트 프로젝트 발표 준비 2026-05-25 프로젝트 프로젝트 발표 준비,프로젝트 발표 목표를 무리하지 않게 나누어 핵심 작업부터 진행합니다. 2026-05-21 프로젝트 발표 흐름 정리 2026-05-22 프로젝트 슬라이드 다듬기 발표 흐름 정리 2026-05-21 프로젝트 프로젝트 발표 1차 진행 슬라이드 다듬기 2026-05-22 프로젝트 프로젝트 발표 2차 진행,186,166,,True,True,0.8565371,0.8507625,0.80519944,0.82735413
qwen-3b,Qwen/Qwen2.5-3B-Instruct,planner_chatbot,PLAN-SAMPLE-003,raw_outputs-qwen_3b.jsonl,parsed_output,주 3회 운동 루틴을 시작합니다. 하루 40분 동안 운동을 할 예정입니다. 2026-05-20 운동 하루 운동 시작 2026-05-27 운동 하루 운동 시작 2026-06-03 운동 하루 운동 시작,운동 루틴 목표를 무리하지 않게 나누어 핵심 작업부터 진행합니다. 2026-05-22 운동 가벼운 전신 운동 2026-05-23 운동 스트레칭 기록 가벼운 전신 운동 2026-05-22 운동 운동 루틴 1차 진행 스트레칭 기록 2026-05-23 운동 운동 루틴 2차 진행,110,152,,True,True,0.6872809,0.7792121,0.7392137,0.75868607
qwen-3b,Qwen/Qwen2.5-3B-Instruct,planner_chatbot,PLAN-SAMPLE-004,raw_outputs-qwen_3b.jsonl,raw_output,"{""response_type"":""plan"",""summary"":""평일과 주말에 시간을 나누어 시험 준비를 진행할 예정입니다."",""todos"":[{""date"":""2026-05-22"",""title"":""시험 준비 시작"",""tag"":""study"",""estimated_minutes"":60},{""date"":""2026-05-23"",""title"":""시험 준비 시작"",""tag"":""study"",""estimated_minutes"":60},{""date"":""2026-05-24"",""title"":""시험 준비 시작"",""tag"":""study"",""estimated_minutes"":60},{""date"":""2026-05-25"",""title"":""시험 준비 시작"",""tag"":""study"",""estimated_minutes"":60},{""date"":""2026-05-26"",""title"":""시험 준비 시작"",""tag"":""study"",""estimated_minutes"":60},{""date"":""2026-05-27"",""title"":""시험 준비 시작"",""tag"":""study"",""estimated_minutes"":60},{""date"":""2026-05-28"",""title"":""시험 준비 시작"",""tag"":""study"",""estimated_minutes"":60},{""date"":""2026-05-29"",""title"":""시험 준비 시작"",""tag"":""study"",""estimated_minutes"":60},{""date"":""2026-05-30"",""title"":""시험 준비 시작"",""tag"":""study"",""estimated_minutes"":60},{""date"":""2026-05-31"",""title"":""시험 준비 시작"",""tag"":""study"",""estimated_minutes"":60},{""date"":""2026-06-01"",""title"":""시험 준비 시작"",""tag"":""study"",""estimated_minutes"":60},{""date"":""2026-06-02"",""title"":""시험 준비 시작"",""tag"":""study"",""estimated_minutes"":60},{""date"":""2026-06-03"",""title"":""시험 준비 시작"",""tag"":""study"",""estimated_minutes"":60},{""date"":""2026-06-04"",""title"":""시험 준비 시작"",""tag"":""study"",""estimated_minutes"":60},{""date"":""2026-06-05"",""title"":""시험 준비 시작"",""tag"":""study"",""estimated_minutes"":60},{""date"":""2026-06-06"",""title"":""시험 준비 시작"",""tag"":""study"",""estimated_minutes"":60},{""date"":""2026-06-07"",""title"":""시험 준비",자격증 공부 목표를 무리하지 않게 나누어 핵심 작업부터 진행합니다. 2026-05-20 자격증 핵심 이론 1회독 2026-05-21 자격증 오답 노트 정리 핵심 이론 1회독 2026-05-20 자격증 자격증 공부 1차 진행 오답 노트 정리 2026-05-21 자격증 자격증 공부 2차 진행,1362,161,Unterminated string starting at: line 1 column 1357 (char 1356),True,True,0.5271853,0.5480045,0.6419461,0.59126717
qwen-3b,Qwen/Qwen2.5-3B-Instruct,planner_chatbot,PLAN-SAMPLE-005,raw_outputs-qwen_3b.jsonl,parsed_output,주말 전 집안일 나누기 계획을 세우려고 합니다. 오늘 1시간 동안 집안일을 시작해보겠습니다. 2026-05-20 일정 집안일 시작,하루에 어느 정도 시간을 쓸 수 있어?,72,21,,True,True,0.5132233,0.62609065,0.67463124,0.6494552
qwen-3b,Qwen/Qwen2.5-3B-Instruct,planner_chatbot,PLAN-SAMPLE-006,raw_outputs-qwen_3b.jsonl,parsed_output,3일 후 정처기 필기 시험 준비를 위한 일정을 세워드릴게요. 먼저 3단원을 완료한 상태라서 그 부분부터 시작해볼게요. 2026-05-23 시험준비 3단원 필기 연습 2026-05-24 시험준비 3단원 복습 2026-05-25 시험준비 3단원 문제 풀이 및 정리,정처기 필기 목표를 무리하지 않게 나누어 핵심 작업부터 진행합니다. 2026-05-22 정처기 4과목 핵심 개념 정리 2026-05-23 정처기 기출 1회 풀이 4과목 핵심 개념 정리 2026-05-22 정처기 정처기 필기 1차 진행 기출 1회 풀이 2026-05-23 정처기 정처기 필기 2차 진행,145,167,,True,True,0.6540554,0.72133696,0.72473896,0.72303396
qwen-3b,Qwen/Qwen2.5-3B-Instruct,planner_chatbot,PLAN-SAMPLE-007,raw_outputs-qwen_3b.jsonl,parsed_output,다음 주 프로젝트 발표 준비를 위한 일정을 짜겠습니다. 하루 2시간 동안 진행할 계획입니다. 2026-05-21 프로젝트 프로젝트 발표 준비 2026-05-22 프로젝트 프로젝트 발표 준비 2026-05-23 프로젝트 프로젝트 발표 준비 2026-05-24 프로젝트 프로젝트 발표 준비 2026-05-25 프로젝트 프로젝트 발표 준비,프로젝트 발표 목표를 무리하지 않게 나누어 핵심 작업부터 진행합니다. 2026-05-20 프로젝트 발표 흐름 정리 2026-05-21 프로젝트 슬라이드 다듬기 발표 흐름 정리 2026-05-20 프로젝트 프로젝트 발표 1차 진행 슬라이드 다듬기 2026-05-21 프로젝트 프로젝트 발표 2차 진행,186,166,,True,True,0.8577415,0.84944284,0.80423653,0.8262218
qwen-3b,Qwen/Qwen2.5-3B-Instruct,planner_chatbot,PLAN-SAMPLE-008,raw_outputs-qwen_3b.jsonl,parsed_output,주 3회 운동 루틴을 시작합니다. 하루 40분 동안 운동을 할 예정입니다. 2026-05-20 운동 하루 운동 시작 2026-05-27 운동 하루 운동 시작 2026-06-03 운동 하루 운동 시작,운동 루틴 목표를 무리하지 않게 나누어 핵심 작업부터 진행합니다. 2026-05-21 운동 가벼운 전신 운동 2026-05-22 운동 스트레칭 기록 가벼운 전신 운동 2026-05-21 운동 운동 루틴 1차 진행 스트레칭 기록 2026-05-22 운동 운동 루틴 2차 진행,110,152,,True,True,0.6810217,0.7784585,0.7382827,0.7578385
qwen-3b,Qwen/Qwen2.5-3B-Instruct,planner_chatbot,PLAN-SAMPLE-009,raw_outputs-qwen_3b.jsonl,raw_output,"{""response_type"":""plan"",""summary"":""평일과 주말에 시간을 나누어 시험 준비를 하기로 했습니다."",""todos"":[{""date"":""2026-05-22"",""title"":""시험 준비 시작"",""tag"":""study"",""estimated_minutes"":60},{""date"":""2026-05-23"",""title"":""시험 준비 시작"",""tag"":""study"",""estimated_minutes"":60},{""date"":""2026-05-24"",""title"":""시험 준비 시작"",""tag"":""study"",""estimated_minutes"":60},{""date"":""2026-05-25"",""title"":""시험 준비 시작"",""tag"":""study"",""estimated_minutes"":60},{""date"":""2026-05-26"",""title"":""시험 준비 시작"",""tag"":""study"",""estimated_minutes"":60},{""date"":""2026-05-27"",""title"":""시험 준비 시작"",""tag"":""study"",""estimated_minutes"":60},{""date"":""2026-05-28"",""title"":""시험 준비 시작"",""tag"":""study"",""estimated_minutes"":60},{""date"":""2026-05-29"",""title"":""시험 준비 시작"",""tag"":""study"",""estimated_minutes"":60},{""date"":""2026-05-30"",""title"":""시험 준비 시작"",""tag"":""study"",""estimated_minutes"":60},{""date"":""2026-05-31"",""title"":""시험 준비 시작"",""tag"":""study"",""estimated_minutes"":60},{""date"":""2026-06-01"",""title"":""시험 준비 시작"",""tag"":""study"",""estimated_minutes"":60},{""date"":""2026-06-02"",""title"":""시험 준비 시작"",""tag"":""study"",""estimated_minutes"":60},{""date"":""2026-06-03"",""title"":""시험 준비 시작"",""tag"":""study"",""estimated_minutes"":60},{""date"":""2026-06-04"",""title"":""시험 준비 시작"",""tag"":""study"",""estimated_minutes"":60},{""date"":""2026-06-05"",""title"":""시험 준비 시작"",""tag"":""study"",""estimated_minutes"":60},{""date"":""2026-06-06"",""title"":""시험 준비 시작"",""tag"":""study"",""estimated_minutes"":60},{""date"":""2026-06-07"",""title"":""시험",하루에 어느 정도 시간을 쓸 수 있어?,1358,21,Unterminated string starting at: line 1 column 1356 (char 1355),True,True,0.27087086,0.38666555,0.6854801,0.49443194
qwen-3b,Qwen/Qwen2.5-3B-Instruct,planner_chatbot,PLAN-SAMPLE-010,raw_outputs-qwen_3b.jsonl,parsed_output,주말 전 집안일 나누기 계획을 세우려고 합니다. 오늘 1시간 동안 집안일을 시작해보겠습니다. 2026-05-20 일정 집안일 시작,집안일 정리 목표를 무리하지 않게 나누어 핵심 작업부터 진행합니다. 2026-05-20 집안일 공간별 정리 2026-05-21 집안일 분리수거 준비 공간별 정리 2026-05-20 집안일 집안일 정리 1차 진행 분리수거 준비 2026-05-21 집안일 집안일 정리 2차 진행,72,153,,True,True,0.6464083,0.74120265,0.69691426,0.7183765
qwen-3b,Qwen/Qwen2.5-3B-Instruct,quest_generation,QUEST-SAMPLE-001,raw_outputs-qwen_3b.jsonl,parsed_output,최벨리가 하늘색 펜들을 가지고 노는 것을 보며 웃었다.,아침에 구름 베개를 햇볕에 말리기,30,18,,True,True,0.21586895,0.68777084,0.7045149,0.6960422
qwen-3b,Qwen/Qwen2.5-3B-Instruct,quest_generation,QUEST-SAMPLE-002,raw_outputs-qwen_3b.jsonl,parsed_output,"최벨리는 네게 분홍색 털의 작은 앞치마를 꺼내들고, '깃이 잘 커밋되었길 바라요!'라고 말하며 너에게 달콤한 미소를 보여줬다.",아침에 당근밭에 물 한 컵 주기,70,17,,True,True,0.28120974,0.6154072,0.68147755,0.6467594
qwen-3b,Qwen/Qwen2.5-3B-Instruct,quest_generation,QUEST-SAMPLE-003,raw_outputs-qwen_3b.jsonl,raw_output,"{""quest"": ""최벨리를 보며 웃음이 나올 때마다 너의 작업 환경이 더 밝아진다. 그녀가 너에게 커피 한 잔과 함께 손수건을 가져다주었고, 너는 그녀의 따뜻함",아침에 창가 햇빛 자리를 보송하게 정돈하기,90,23,Unterminated string starting at: line 1 column 11 (char 10),True,True,0.37323752,0.60274494,0.6319035,0.61697996
qwen-3b,Qwen/Qwen2.5-3B-Instruct,quest_generation,QUEST-SAMPLE-004,raw_outputs-qwen_3b.jsonl,parsed_output,"최벨리가 오늘 밤 잠을 자면서도 너의 작업을 생각해보고, 너의 깃을 따뜻하게 감싸주려고 노력할 거야.",아침에 빨간 스카프를 살살 털기,56,17,,True,True,0.44782642,0.6382209,0.67651045,0.65680814
qwen-3b,Qwen/Qwen2.5-3B-Instruct,quest_generation,QUEST-SAMPLE-005,raw_outputs-qwen_3b.jsonl,parsed_output,최벨리는 오늘 밤 잠이 깊게 잘 자고 일어날 때 까페에서 커피 한 잔을 마실 거야.,아침에 작은 찻잔을 가지런히 놓기,46,18,,True,True,0.48497462,0.68273604,0.7173065,0.69959444
qwen-3b,Qwen/Qwen2.5-3B-Instruct,quest_generation,QUEST-SAMPLE-006,raw_outputs-qwen_3b.jsonl,parsed_output,최벨리는 이틀 전부터 남색 펭귄 인형의 하얀 배에 담긴 견과류와 과일들을 가지고 주변 동네 동물들에게 나누었다.,아침에 별 무늬 담요를 폭신하게 접기,62,20,,True,True,0.19691208,0.66222453,0.6793709,0.67068815
